CHARGER_ID,OSM_ID,geometry,LON,LAT,PLUG_COUNT,PLUG_POWER,CHARGER_TYPE
412,way/405471342,"POLYGON ((9.8137777 52.3241077, 9.8135792 52.3241036, 9.8135826 52.3237529, 9.8135456 52.3236954, 9.8135269 52.3236347, 9.8135551 52.3231183, 9.8136369 52.3231174, 9.8136972 52.3231027, 9.8137428 52.3230691, 9.8137589 52.323033, 9.8137106 52.3228412, 9.8138099 52.3228068, 9.8139091 52.3229273, 9.8139943 52.3229974, 9.8139381 52.3241776, 9.8137907 52.3241774, 9.8137233 52.3241778, 9.8137777 52.3241077))",9.813773188418931,52.323531239833414,5,100,DC
413,way/411792027,"POLYGON ((7.9960538 49.8348903, 7.9967833 49.8346342, 7.9971803 49.8347, 7.9975343 49.835046, 7.9977757 49.8350321, 8.0002648 49.834392, 8.0005384 49.834911, 8.0003614 49.8352536, 8.0000878 49.8355062, 7.9971213 49.8362812, 7.9960538 49.8348903))",7.9983095047073975,49.835293567064035,5,100,DC
414,way/416798712,"POLYGON ((12.0140955 51.5462023, 12.0137668 51.5455832, 12.013688 51.5454489, 12.014143 51.5453572, 12.0138943 51.5449216, 12.0138158 51.5447442, 12.015184 51.5444616, 12.0152073 51.5445026, 12.0155432 51.5449972, 12.0160745 51.5459163, 12.014333 51.5462599, 12.0140955 51.5462023))",12.014810443172214,51.54541039758326,5,100,DC
415,way/432010425,"POLYGON ((9.8011551 53.3696497, 9.8017145 53.369648, 9.8032185 53.3697463, 9.8038721 53.3697946, 9.8043985 53.3698775, 9.8045894 53.3699223, 9.8046414 53.3700017, 9.8044617 53.3708858, 9.8018254 53.3708023, 9.8001905 53.370752, 9.8001136 53.3700778, 9.8000725 53.3697166, 9.8011551 53.3696497))",9.802324053760326,53.37026395918232,5,100,DC
416,way/436970375,"POLYGON ((10.8760471 48.4445652, 10.8758962 48.4446039, 10.8758506 48.4445541, 10.8754335 48.4444918, 10.8751331 48.4444651, 10.8752672 48.443781, 10.8763817 48.4440692, 10.8760471 48.4445652))",10.875695146353936,48.44420718616745,5,100,DC
417,way/442030860,"POLYGON ((8.2344847 50.3002517, 8.2345556 50.3002457, 8.2345791 50.3002207, 8.2345165 50.3001632, 8.2347199 50.2997684, 8.2351267 50.299681, 8.2351737 50.2996135, 8.2353106 50.299596, 8.2353106 50.2995536, 8.2353966 50.2995311, 8.2354279 50.299571, 8.235514 50.2995086, 8.2356391 50.2992037, 8.2356978 50.2992212, 8.2357878 50.2990313, 8.2359051 50.2988389, 8.2359377 50.2988151, 8.2359942 50.2987739, 8.236042 50.298739, 8.2362102 50.2986615, 8.2363745 50.2986341, 8.2364606 50.2986016, 8.2365785 50.2985785, 8.2362798 50.299181, 8.2359672 50.2997976, 8.2359921 50.2998648, 8.2347557 50.3022748, 8.2345357 50.3023056, 8.2344995 50.3021806, 8.2344137 50.3019836, 8.2340304 50.3014757, 8.2343871 50.3007465, 8.2343547 50.3005697, 8.2344211 50.3003595, 8.234413 50.3002665, 8.2343934 50.3000432, 8.2344045 50.2998471, 8.2344709 50.2995114, 8.2342966 50.2994054, 8.2345028 50.2988035, 8.2346092 50.2988983, 8.2352757 50.2990361, 8.2353199 50.2988778, 8.2353832 50.2988833, 8.2353781 50.2988948, 8.2354417 50.2989319, 8.2355717 50.2989937, 8.2354555 50.2990697, 8.2353698 50.2990662, 8.2353643 50.2991298, 8.2352757 50.2991263, 8.2352204 50.2992888, 8.2351568 50.2993277, 8.2350102 50.2993153, 8.2349632 50.2994955, 8.2346119 50.2994884, 8.2345677 50.2996245, 8.2345372 50.2997164, 8.2344847 50.2999372, 8.2344626 50.3001086, 8.2344847 50.3002517))",8.235081694585325,50.300322816937246,5,100,DC
418,way/442030864,"POLYGON ((8.2350131 50.3029361, 8.2352276 50.302532, 8.235977 50.3011199, 8.236837 50.2994993, 8.2369068 50.2998454, 8.2370248 50.2999927, 8.2371375 50.3000921, 8.2371438 50.3003341, 8.2370685 50.3006173, 8.2370141 50.300822, 8.2373949 50.3009179, 8.2373628 50.3010824, 8.2370516 50.3018088, 8.2368585 50.3019801, 8.2366654 50.3020144, 8.2366171 50.3022029, 8.2364723 50.3023913, 8.2361129 50.3026346, 8.2356394 50.3027644, 8.2350131 50.3029361))",8.236371956125046,50.3014449018782,5,100,DC
419,way/444928124,"POLYGON ((8.3128348 50.0555053, 8.3124538 50.0555003, 8.3124046 50.0555547, 8.3123462 50.0556144, 8.3120536 50.0554964, 8.312112 50.0554367, 8.3119329 50.0553605, 8.3114833 50.0553706, 8.311397 50.0553733, 8.311381 50.0551606, 8.311377 50.0551033, 8.3113645 50.0549891, 8.3113482 50.054952, 8.3114642 50.054973, 8.311547 50.0549879, 8.3120593 50.0551765, 8.3125608 50.0553393, 8.3128411 50.0554176, 8.3128377 50.0554648, 8.3128348 50.0555053))",8.311989794576249,50.05529560722264,5,100,DC
420,way/446002177,"POLYGON ((7.7874078 48.2746342, 7.7871603 48.2748582, 7.787144 48.2748499, 7.7869547 48.2750169, 7.7868406 48.2751078, 7.7868464 48.2751263, 7.7868627 48.2751371, 7.7866623 48.2753265, 7.7866126 48.2753233, 7.7864193 48.2755023, 7.786403 48.2754934, 7.7863599 48.2754743, 7.786274 48.2755358, 7.7862595 48.2755462, 7.7861443 48.2754897, 7.7861657 48.275487, 7.7861762 48.2754749, 7.7860508 48.2752985, 7.7860338 48.2752849, 7.7859916 48.2752637, 7.7862387 48.2750453, 7.7865387 48.2747993, 7.78652 48.2747867, 7.7870677 48.2743153, 7.7872901 48.274282, 7.7874546 48.2743266, 7.7876203 48.2744337, 7.7875331 48.2744997, 7.7874549 48.2745589, 7.7874776 48.2745699, 7.7874095 48.2746253, 7.7874078 48.2746342))",7.78678056517758,48.274882818811406,5,100,DC
421,way/446729404,"POLYGON ((6.7482032 49.3001264, 6.7481818 49.3001141, 6.7482528 49.3000398, 6.7482622 49.2999952, 6.7482381 49.299822, 6.7482649 49.2997635, 6.7484111 49.299655, 6.7484916 49.2996209, 6.7486766 49.2996139, 6.7489261 49.2996358, 6.7489341 49.2996839, 6.7487571 49.2997953, 6.748566 49.2999281, 6.7483507 49.3000555, 6.7482032 49.3001264))",6.748515249236005,49.29980488670264,5,100,DC
422,way/446729405,"POLYGON ((6.7485157 49.3002917, 6.7488791 49.3000424, 6.74948 49.2996541, 6.7495872 49.2996087, 6.7496945 49.2995641, 6.7497562 49.2996008, 6.7497146 49.2996445, 6.7496798 49.2996996, 6.7496959 49.2998666, 6.7496892 49.2999716, 6.7496302 49.3000809, 6.7493646 49.3002637, 6.7491621 49.3003739, 6.7490615 49.3004054, 6.7486967 49.3003975, 6.7485278 49.300366, 6.7485157 49.3002917))",6.7492057842587325,49.300063632080615,5,100,DC
423,way/449711031,"POLYGON ((11.6932293 51.8960816, 11.693581 51.8972014, 11.6917853 51.8974173, 11.6914904 51.8962699, 11.6932293 51.8960816))",11.692519798858012,51.89674620515475,5,100,DC
424,way/449831208,"POLYGON ((10.2496311 49.7800384, 10.2495942 49.7800565, 10.2494229 49.7800694, 10.2489026 49.7799966, 10.2459817 49.7799135, 10.2444394 49.7798997, 10.2442556 49.7798568, 10.2441418 49.7798302, 10.2439646 49.7797888, 10.2442743 49.7797183, 10.2445655 49.7796433, 10.2448592 49.7795145, 10.245155 49.7794117, 10.2452142 49.7793911, 10.2461776 49.7794363, 10.2459923 49.7791185, 10.2461474 49.77905, 10.2462768 49.7789929, 10.2470812 49.7791121, 10.2472742 49.7791407, 10.2488894 49.7791804, 10.2491971 49.7793176, 10.2493652 49.7795168, 10.2496311 49.7800384))",10.247182823057976,49.77958779647643,5,100,DC
425,way/461690052,"POLYGON ((12.5919307 50.6813651, 12.5919376 50.6812884, 12.5920254 50.6811105, 12.5921326 50.6807283, 12.5921627 50.6804915, 12.5921408 50.6802263, 12.5920923 50.6799407, 12.5928228 50.6797102, 12.5935768 50.6794641, 12.5938301 50.6798225, 12.5942717 50.6804829, 12.5945036 50.6808593, 12.5946862 50.6809507, 12.5949592 50.6814245, 12.5943195 50.681565, 12.5940173 50.6811711, 12.5933636 50.6813349, 12.5923997 50.6815547, 12.5920018 50.6814241, 12.5919307 50.6813651))",12.593254666820759,50.68064087328607,5,100,DC
426,way/462406282,"POLYGON ((9.937457 53.7182648, 9.9373355 53.718167, 9.9372945 53.7181186, 9.9372379 53.7181174, 9.9371765 53.718117, 9.9369303 53.7164136, 9.9363131 53.7164123, 9.9362755 53.716034, 9.936234 53.7156166, 9.9373706 53.7157521, 9.9374986 53.7155161, 9.9381469 53.7151439, 9.9383614 53.7151525, 9.9384843 53.7151641, 9.9384307 53.7162506, 9.9383958 53.716891, 9.938373 53.717545, 9.9383824 53.7187576, 9.9382744 53.7187605, 9.9381597 53.7187616, 9.9380712 53.7187616, 9.9379666 53.7186584, 9.9376796 53.7184314, 9.937457 53.7182648))",9.937650471635678,53.716790521811454,5,100,DC
427,way/462411632,"POLYGON ((9.9402521 53.7196382, 9.9400397 53.7196569, 9.9400186 53.7197367, 9.9399896 53.7197841, 9.9399408 53.7198249, 9.939856 53.7197958, 9.9396406 53.7199544, 9.939482 53.7201198, 9.9392583 53.7200608, 9.9391103 53.7200232, 9.9390635 53.7192536, 9.9390323 53.7188082, 9.9390213 53.7184779, 9.9390607 53.7169319, 9.9391454 53.7155966, 9.9391696 53.7151545, 9.9392607 53.7151589, 9.9393457 53.7151628, 9.9393715 53.7152619, 9.9394389 53.7154056, 9.9395751 53.7156243, 9.9399228 53.7158781, 9.9400678 53.716129, 9.9400885 53.7161736, 9.9401585 53.7165291, 9.9401912 53.7165697, 9.9404925 53.7169432, 9.9406737 53.7170595, 9.940959 53.7176825, 9.9409952 53.7177617, 9.9408948 53.7178726, 9.940817 53.7179586, 9.9405491 53.7181205, 9.9402812 53.7181956, 9.9400187 53.7183483, 9.9399748 53.7184378, 9.9399346 53.7185211, 9.9399838 53.7188142, 9.9400085 53.718898, 9.9400941 53.719189, 9.9402521 53.7196382))",9.93970826234853,53.717731300034664,5,100,DC
428,way/469076163,"POLYGON ((12.1720792 49.8376867, 12.1741789 49.8403781, 12.1747022 49.8408605, 12.1745765 49.8409916, 12.1741944 49.8407993, 12.1735457 49.8407694, 12.173123 49.8408686, 12.1729536 49.8410803, 12.1725485 49.8412004, 12.1716528 49.8411629, 12.1705524 49.8410041, 12.1698582 49.8407763, 12.1701488 49.839302, 12.1708185 49.8383466, 12.1710604 49.838155, 12.1718175 49.8378, 12.1720792 49.8376867))",12.171905275004152,49.83975772967244,5,100,DC
429,way/469076165,"POLYGON ((12.1741563 49.8390236, 12.1739352 49.8390638, 12.1738578 49.839074, 12.1728847 49.8378863, 12.1719316 49.8368606, 12.1708932 49.8356815, 12.1708214 49.8355985, 12.1699199 49.8345563, 12.170789 49.8342553, 12.1713147 49.8348573, 12.171481 49.8355251, 12.1722805 49.8355517, 12.1724204 49.8352798, 12.1726431 49.8351236, 12.1730896 49.8350455, 12.1740371 49.8351213, 12.174639 49.8351694, 12.1746415 49.8352002, 12.1746447 49.8352222, 12.1746449 49.8352407, 12.1746464 49.8352577, 12.1752348 49.8353901, 12.1754302 49.8355372, 12.1755205 49.8357083, 12.1755574 49.8359439, 12.1754395 49.8370474, 12.1751509 49.8373382, 12.1750928 49.8377749, 12.1749073 49.8380047, 12.1743798 49.8385423, 12.1741563 49.8390236))",12.173341296738352,49.83649241196978,5,100,DC
430,way/469115379,"POLYGON ((8.3426344 49.2776374, 8.3404691 49.2770793, 8.3403834 49.2762724, 8.3403515 49.276261, 8.3410727 49.2755207, 8.3408984 49.2754429, 8.3414672 49.2748597, 8.3419928 49.2751386, 8.342012 49.2753027, 8.3422896 49.2754532, 8.3424237 49.2754515, 8.3429761 49.275714, 8.3424222 49.2769377, 8.3426344 49.2776374))",8.34164672465383,49.27630151136832,5,100,DC
431,way/475589745,"POLYGON ((10.0491154 52.1278146, 10.0493632 52.1271635, 10.0495349 52.1266065, 10.0506705 52.1258481, 10.0515201 52.1255819, 10.0528017 52.1254672, 10.0535302 52.125974, 10.0491154 52.1278146))",10.051158305364886,52.126417780281926,5,100,DC
432,way/475589746,"POLYGON ((10.0486367 52.1292644, 10.0476761 52.1289248, 10.04806 52.1286561, 10.052354 52.1268929, 10.0524716 52.127672, 10.0486367 52.1292644))",10.050248488600541,52.12816292276055,5,100,DC
433,way/476704056,"POLYGON ((7.9581988 48.5642582, 7.958039 48.5642597, 7.9578019 48.5638872, 7.9564742 48.5615796, 7.9562408 48.5611695, 7.9563363 48.5611118, 7.956486 48.5611871, 7.957119 48.5613894, 7.9573175 48.561503, 7.9574463 48.5616273, 7.9576984 48.5621084, 7.9577976 48.5621314, 7.9586211 48.5620853, 7.9589 48.562032, 7.9590512 48.5619625, 7.9595223 48.5626576, 7.9597277 48.5629606, 7.9591457 48.5632499, 7.9584268 48.5636138, 7.9582563 48.5637503, 7.9581801 48.5639049, 7.9581988 48.5642582))",7.958012823338284,48.56263300296539,5,100,DC
434,way/476704057,"POLYGON ((7.9576249 48.5643984, 7.9574773 48.5644357, 7.9572735 48.5643167, 7.9567183 48.5641428, 7.9564528 48.5640399, 7.9562167 48.5637079, 7.9560289 48.5634026, 7.9559887 48.5633405, 7.9551974 48.5632641, 7.9549599 48.5628539, 7.9547238 48.5628876, 7.9545403 48.5624441, 7.9545376 48.5619914, 7.954771 48.5618032, 7.9555166 48.5612885, 7.9557822 48.5612636, 7.9573781 48.5640079, 7.9576249 48.5643984))",7.955892170267242,48.562746078356575,5,100,DC
435,way/483874250,"POLYGON ((8.3104427 50.0541866, 8.3105357 50.054099, 8.31097 50.0541071, 8.311121 50.0540303, 8.3122382 50.0543536, 8.3121658 50.0544607, 8.3122413 50.0546082, 8.3122791 50.0546587, 8.312208 50.0547333, 8.3121847 50.0547577, 8.3120682 50.0547052, 8.3119046 50.0546446, 8.3118794 50.0546547, 8.3118572 50.0546998, 8.3118915 50.054745, 8.3119479 50.0547949, 8.3118264 50.0547548, 8.3116686 50.0547027, 8.3106807 50.0542933, 8.3105724 50.0542447, 8.3104427 50.0541866))",8.311468921112535,50.05437546593565,5,100,DC
436,way/493100125,"POLYGON ((7.3343306 50.6493304, 7.3339658 50.6492404, 7.3340513 50.6489928, 7.3340097 50.6487538, 7.3338923 50.6485371, 7.3337304 50.6482256, 7.3338319 50.6480505, 7.3339962 50.6478974, 7.3349485 50.6473044, 7.3351838 50.6471785, 7.3354413 50.6472738, 7.3356928 50.6473797, 7.3346729 50.6480251, 7.3346295 50.6480666, 7.3345448 50.6482075, 7.3345287 50.6482976, 7.3345426 50.6483918, 7.3345562 50.6484482, 7.3346455 50.6485884, 7.3348466 50.6487513, 7.3351037 50.6489834, 7.3343306 50.6493304))",7.334522513566342,50.648263218260226,5,100,DC
437,way/493305481,"POLYGON ((8.0716118 49.5278547, 8.0715823 49.5277972, 8.0714844 49.5277885, 8.0714563 49.5277633, 8.0714348 49.5276997, 8.0712001 49.5277032, 8.0711934 49.5275317, 8.0710196 49.5275436, 8.0703029 49.5275627, 8.0690978 49.5275948, 8.0689792 49.5275927, 8.0688129 49.5275822, 8.0686158 49.5275779, 8.0684602 49.5275935, 8.0683506 49.5276084, 8.0683503 49.527402, 8.0685997 49.5272802, 8.0751778 49.5270638, 8.0751711 49.5271966, 8.0748895 49.5272897, 8.0745703 49.5274142, 8.074408 49.5274725, 8.0738997 49.5274934, 8.0738032 49.5275665, 8.0736154 49.5276527, 8.0735309 49.5276997, 8.0733861 49.5277685, 8.0731246 49.5278294, 8.0730548 49.527846, 8.0727786 49.5278582, 8.0726525 49.5278477, 8.0722797 49.5278495, 8.0720812 49.5278512, 8.0719605 49.5278703, 8.0719069 49.5279156, 8.0717848 49.5278495, 8.0716118 49.5278547))",8.071951817986466,49.52742712998412,5,100,DC
438,way/493334665,"POLYGON ((7.5736923 51.2885117, 7.5736198 51.288549, 7.5735182 51.2886069, 7.5733006 51.2886782, 7.5731282 51.2887103, 7.5729593 51.2887355, 7.5727235 51.2887685, 7.5724392 51.2888004, 7.5724952 51.2888143, 7.5725143 51.2888239, 7.5725506 51.2889213, 7.5724888 51.2889298, 7.5724458 51.2889596, 7.5717987 51.2890244, 7.5716153 51.2889888, 7.5715035 51.2890335, 7.5707489 51.2890743, 7.570663 51.2890624, 7.5705914 51.28904, 7.5703716 51.288896, 7.5702828 51.2888339, 7.5703293 51.2888239, 7.5703981 51.2888071, 7.5704786 51.2888021, 7.5706341 51.2888121, 7.5708219 51.2888088, 7.571066 51.2887987, 7.571421 51.2887752, 7.5718045 51.2887434, 7.5722059 51.2887081, 7.5726538 51.2886444, 7.5728711 51.2886159, 7.5729471 51.2886159, 7.5730035 51.2886293, 7.5730669 51.288631, 7.5731983 51.2886092, 7.5733941 51.2885572, 7.5736382 51.2884783, 7.5736923 51.2885117))",7.571769337052384,51.288847570416245,5,100,DC
439,way/493659200,"POLYGON ((6.1239204 50.7197382, 6.1233893 50.7194954, 6.1184379 50.7171569, 6.1148438 50.7155385, 6.1142752 50.7152158, 6.1152917 50.7152889, 6.11585 50.715554, 6.1158751 50.7155444, 6.1159887 50.7154196, 6.1161644 50.7154467, 6.116203 50.7154527, 6.1167645 50.7156786, 6.1169895 50.7157677, 6.1172363 50.7159766, 6.1174589 50.7162127, 6.1174402 50.7162908, 6.1174777 50.7163435, 6.1186901 50.7168631, 6.1190736 50.7169039, 6.1195524 50.7171225, 6.1195886 50.7170839, 6.1197133 50.7171259, 6.1196711 50.7171726, 6.1197871 50.7172164, 6.1203289 50.7172945, 6.1205536 50.7173915, 6.1206307 50.7174289, 6.1207672 50.7174875, 6.1207923 50.7174983, 6.1208908 50.7175272, 6.1210115 50.7175547, 6.121099 50.7175619, 6.1212409 50.7175645, 6.1213685 50.7175585, 6.1215077 50.7175382, 6.1216029 50.7175263, 6.1216528 50.7175195, 6.1217002 50.7175162, 6.1218457 50.7175136, 6.121965 50.7175263, 6.1220536 50.7175437, 6.123054 50.7180396, 6.1232151 50.7183296, 6.1233762 50.7188635, 6.1235032 50.7191169, 6.123848 50.719008, 6.1241875 50.7195019, 6.1240347 50.7196826, 6.1239723 50.7197028, 6.1239204 50.7197382))",6.120110351284308,50.71753885328489,5,100,DC
440,way/509122226,"POLYGON ((8.2924002 50.686934, 8.2925541 50.6869742, 8.2926537 50.6869931, 8.2927523 50.6870035, 8.2927789 50.6870017, 8.2927949 50.6869906, 8.2928328 50.6869518, 8.2928596 50.6869501, 8.2929003 50.6869478, 8.2929131 50.6869885, 8.2930545 50.6869632, 8.2937537 50.6869794, 8.2945931 50.6872317, 8.2948723 50.6872529, 8.2951606 50.6874977, 8.2957962 50.6881731, 8.2958579 50.6882109, 8.2963582 50.688417, 8.296383 50.6884141, 8.2965391 50.6883956, 8.2968189 50.6885158, 8.2970864 50.6888269, 8.2971066 50.6893226, 8.2957487 50.6893311, 8.2956291 50.68955, 8.2955638 50.6895647, 8.2954783 50.6895849, 8.2953107 50.6892491, 8.2951149 50.6889628, 8.2942083 50.6880418, 8.2926822 50.687114, 8.2923623 50.6869916, 8.292379 50.6869662, 8.2924002 50.686934))",8.295106362972854,50.68821042269653,5,100,DC
441,way/512133688,"POLYGON ((7.3195091 50.9514489, 7.3190733 50.9506767, 7.318844 50.9503588, 7.3187038 50.9501606, 7.3185064 50.9499183, 7.3182933 50.9497158, 7.3183377 50.9496878, 7.3183939 50.94966, 7.3186938 50.9497889, 7.3195051 50.9500088, 7.3200511 50.9503644, 7.3202975 50.9509376, 7.3207349 50.951013, 7.3209813 50.9516667, 7.3206545 50.9515259, 7.3206293 50.9515761, 7.3208052 50.9520858, 7.3203868 50.9527362, 7.3202821 50.9531088, 7.3201764 50.9531097, 7.320097 50.9531102, 7.3200111 50.9527164, 7.3197945 50.9520775, 7.3195091 50.9514489))",7.319874999073154,50.95124126070626,5,100,DC
442,way/512133689,"POLYGON ((7.3198047 50.9536764, 7.3197266 50.953828, 7.3193999 50.9537387, 7.3190904 50.9536185, 7.3188952 50.95353, 7.3187272 50.9534193, 7.3186165 50.9532933, 7.3185154 50.9533124, 7.3184389 50.9531627, 7.3183412 50.9529217, 7.3180584 50.9528372, 7.3180002 50.9526554, 7.3179923 50.9526336, 7.3179068 50.9523966, 7.3179877 50.952381, 7.3180171 50.9523538, 7.3180088 50.9523253, 7.318074 50.9523148, 7.3180788 50.9523274, 7.3181116 50.9523234, 7.3181161 50.9523346, 7.3181438 50.9523296, 7.3181545 50.952324, 7.3181944 50.9523177, 7.3181 50.9520878, 7.3180724 50.9520246, 7.318 50.9518737, 7.317959 50.951782, 7.3179576 50.9517333, 7.3179306 50.9517156, 7.3179129 50.9516959, 7.3178796 50.9516763, 7.3178877 50.9516413, 7.3179343 50.9516351, 7.3179199 50.9516058, 7.3179332 50.9515822, 7.3180187 50.9516056, 7.3179503 50.9514517, 7.317931 50.9513797, 7.3179208 50.9513114, 7.3179284 50.9512292, 7.317952 50.95112, 7.3179933 50.951054, 7.318036 50.9509966, 7.3181456 50.9508637, 7.3182268 50.9507536, 7.3182521 50.9506822, 7.3183301 50.950698, 7.3184054 50.9507108, 7.3189408 50.9515701, 7.3192899 50.9523953, 7.3198047 50.9536764))",7.318720134955474,50.952360135781824,5,100,DC
443,way/515092735,"POLYGON ((8.8783261 49.242326, 8.8782703 49.2422935, 8.8782298 49.2422699, 8.8781701 49.2421981, 8.8782101 49.2421125, 8.8781932 49.242052, 8.8781346 49.2418439, 8.8781011 49.2417844, 8.8780143 49.2417665, 8.8778358 49.2417959, 8.8778216 49.2417655, 8.8777483 49.2416075, 8.8777524 49.241555, 8.8778035 49.2413928, 8.8778141 49.2412809, 8.8777554 49.2411663, 8.8777389 49.2411126, 8.8776934 49.2409648, 8.8781031 49.2403351, 8.8785785 49.2402889, 8.8790131 49.2404447, 8.8793832 49.2399684, 8.879689 49.2399194, 8.8809255 49.2396812, 8.881284 49.2396551, 8.8822353 49.2405034, 8.882626 49.2406426, 8.8827708 49.2406269, 8.8828916 49.2406338, 8.8829854 49.2406549, 8.8830819 49.2407113, 8.8833264 49.2411377, 8.8836522 49.2418087, 8.8836774 49.2419052, 8.8836586 49.2419963, 8.8835862 49.2420751, 8.8834955 49.2421294, 8.87913 49.2429998, 8.8790077 49.2430154, 8.8789281 49.2430127, 8.8787636 49.2429769, 8.8786605 49.2429093, 8.8783261 49.242326))",8.880500771672693,49.241367497117324,5,100,DC
444,way/518612582,"POLYGON ((8.5694137 49.1621665, 8.5682684 49.1602904, 8.5675308 49.159125, 8.5690463 49.1588444, 8.5692796 49.1600652, 8.5711062 49.1616122, 8.5712537 49.1616771, 8.5715997 49.1623068, 8.5717875 49.1624945, 8.5712537 49.1626199, 8.5711317 49.1628838, 8.5711652 49.1630803, 8.5705671 49.1633898, 8.5703015 49.163738, 8.5694137 49.1621665))",8.569685872963575,49.16125636144042,5,100,DC
445,way/518612583,"POLYGON ((8.5669273 49.1608773, 8.5672978 49.1603647, 8.5673782 49.1602601, 8.5674289 49.1601731, 8.5675227 49.1600398, 8.5688786 49.1622884, 8.5689792 49.162605, 8.5696497 49.1637345, 8.568491 49.1633802, 8.5678956 49.162498, 8.5676689 49.162109, 8.5674477 49.1621788, 8.5677159 49.1626278, 8.5670346 49.1628067, 8.5670292 49.1624401, 8.5669541 49.1623033, 8.5663909 49.1624418, 8.566246 49.1621647, 8.5667369 49.1620262, 8.5666296 49.1617999, 8.566997 49.1615158, 8.5674584 49.161749, 8.5669273 49.1608773))",8.567911005073233,49.16200322689927,5,100,DC
446,way/518873223,"POLYGON ((9.3286652 54.8045491, 9.3285745 54.8045776, 9.3284467 54.8046303, 9.3283501 54.804672, 9.327988 54.8047849, 9.3279317 54.804777, 9.3278888 54.804771, 9.3279049 54.8047292, 9.327921 54.8046921, 9.3279237 54.8046473, 9.3278781 54.804587, 9.3276206 54.8043242, 9.3280578 54.8034414, 9.3281154 54.8033286, 9.3281235 54.803375, 9.3281329 54.8033974, 9.3281731 54.8034237, 9.3282174 54.8034368, 9.3282697 54.8034376, 9.3282241 54.8033865, 9.3285258 54.8032552, 9.3292205 54.8028532, 9.3294374 54.8029143, 9.3294766 54.8029266, 9.3294042 54.803041, 9.3286652 54.8045491))",9.32849056475768,54.80385202645609,5,100,DC
447,way/519473094,"POLYGON ((9.5328398 50.3893445, 9.5321527 50.3892735, 9.5313896 50.3890696, 9.5302227 50.3892122, 9.5297093 50.3886822, 9.5280245 50.3882423, 9.5275447 50.3880618, 9.5275531 50.3877069, 9.5297206 50.3868932, 9.5298443 50.3867669, 9.5301887 50.3868831, 9.5328398 50.3893445))",9.530045070033282,50.38811406857959,5,100,DC
448,way/521873393,"POLYGON ((7.6038078 47.5971102, 7.6038788 47.5972233, 7.6039901 47.5972821, 7.604076 47.5973671, 7.6040104 47.5975706, 7.6039997 47.5976039, 7.6035288 47.5990654, 7.6034108 47.5993463, 7.6037022 47.5995318, 7.6038864 47.5995906, 7.603841 47.5996709, 7.6039835 47.5997237, 7.6038689 47.5999575, 7.6033654 47.601369, 7.6032813 47.6015486, 7.6032071 47.6016243, 7.6030749 47.6016554, 7.6028826 47.6016446, 7.6026422 47.6016013, 7.60253 47.6015527, 7.6024499 47.6014541, 7.6024799 47.6012677, 7.6026803 47.6007328, 7.6025661 47.6007868, 7.6028878 47.5998142, 7.6030916 47.5991378, 7.6035047 47.59784, 7.6036361 47.5974132, 7.6038078 47.5971102))",7.603288736281915,47.59984712922522,5,100,DC
449,way/524535589,"POLYGON ((10.5998735 48.4078871, 10.5998141 48.4079055, 10.5997514 48.4079194, 10.599684 48.4079198, 10.5996114 48.407917, 10.5995677 48.4079132, 10.5994416 48.4078901, 10.5992062 48.4078313, 10.5989682 48.4077823, 10.5987536 48.4077512, 10.5986387 48.4077414, 10.5985229 48.4077378, 10.5984035 48.4077406, 10.5982849 48.4077498, 10.5979322 48.4077935, 10.597672 48.4078611, 10.597558 48.4079003, 10.597501 48.4078932, 10.5974628 48.4078691, 10.5974267 48.407819, 10.5974022 48.4077658, 10.5973899 48.4077108, 10.59739 48.4076552, 10.5974025 48.4076003, 10.5974266 48.4075479, 10.597462 48.4074985, 10.597508 48.407453, 10.5975634 48.4074124, 10.5979 48.4072842, 10.598073 48.4072014, 10.5983432 48.4071427, 10.5986282 48.407124, 10.5988911 48.407083, 10.5989473 48.4070657, 10.5989999 48.407044, 10.599048 48.407018, 10.5990961 48.4069842, 10.5991366 48.4069463, 10.5991687 48.406905, 10.5992176 48.4068322, 10.5992585 48.4067572, 10.5992685 48.4067235, 10.5992851 48.4066909, 10.5993082 48.4066602, 10.5993373 48.4066316, 10.5993719 48.406606, 10.5994114 48.4065836, 10.5994741 48.4065358, 10.5995308 48.4064848, 10.59956 48.406458, 10.5995831 48.4064287, 10.5996027 48.4063893, 10.5996113 48.4063482, 10.5996086 48.4063067, 10.5996159 48.4062643, 10.5996327 48.406223, 10.5996543 48.4061893, 10.5996822 48.4061577, 10.5997159 48.4061287, 10.5997628 48.4060989, 10.5998165 48.4060746, 10.5998754 48.4060565, 10.6001705 48.4059648, 10.6003046 48.4059372, 10.6004035 48.4059126, 10.6005004 48.4058847, 10.6005809 48.4058678, 10.6007217 48.4061028, 10.6007631 48.4061799, 10.6007918 48.4062594, 10.6008075 48.4063405, 10.6008105 48.4064121, 10.6008033 48.4064835, 10.6007861 48.4065542, 10.6006667 48.4068347, 10.600595 48.4070101, 10.6005138 48.4071836, 10.6004455 48.4073147, 10.6003717 48.4074445, 10.6003218 48.4075257, 10.6002617 48.4076038, 10.60021 48.4076602, 10.6001531 48.4077142, 10.6001138 48.4077528, 10.6000689 48.4077885, 10.6000189 48.4078211, 10.5999494 48.4078571, 10.5998735 48.4078871))",10.599466329327312,48.40709044058816,5,100,DC
